10.073834	1.33E-12
10.36797911	1.81E-12
10.38242838	2.16E-12
10.76348039	1.44E-12
11.045986	1.21E-12
11.19908639	9.41E-13
11.28421673	7.36E-13
11.36855957	6.00E-13
11.62248199	4.89E-13
12.08153546	4.09E-13
12.88645226	4.58E-13
13.3462994	4.99E-13
13.4678085	4.00E-13
14.07642742	6.56E-13
14.09050452	5.22E-13
15.03993405	6.30E-13
14.7942567	4.74E-13
14.79275499	4.11E-13
15.67102053	7.57E-13
15.96316097	5.64E-13
16.52937301	4.59E-13
16.5764185	3.90E-13
17.14424383	5.46E-13
17.46006934	7.02E-13
18.08870803	8.34E-13
19.24090754	8.49E-13
20.07909	7.01E-13
21.28451991	8.39E-13
22.16795096	8.34E-13
23.19696731	9.78E-13
23.09346456	1.15E-12
24.45133272	8.02E-13
26.00235022	9.67E-13
27.08661401	1.00E-12
28.66425909	1.09E-12
29.55221639	9.55E-13
29.70905416	7.95E-13
30.60535855	6.88E-13
31.90091805	8.03E-13
32.49543183	1.01E-12
33.73172769	1.25E-12
35.2728128	9.97E-13
34.86445947	8.41E-13
36.25332492	1.33E-12
36.34282147	1.63E-12
36.76232383	1.91E-12
37.93286582	1.04E-12
38.54341922	8.33E-13
38.63684978	1.44E-12
39.3625908	1.17E-12
40.41299503	1.08E-12
40.88019266	9.75E-13
40.72735265	1.35E-12
42.93625555	1.12E-12
43.41135895	1.40E-12
45.42648934	1.21E-12
46.63572778	1.55E-12
46.71368678	2.06E-12
48.38099154	1.27E-12
49.60564487	1.67E-12
50.00770417	2.03E-12
51.4785424	1.34E-12
52.87079072	1.67E-12
52.92747085	2.14E-12
55.93004117	1.52E-12
56.47143295	1.16E-12
57.45635305	2.10E-12
57.1565084	2.74E-12
59.54544879	1.55E-12
62.27649586	1.92E-12
61.49393775	2.50E-12
63.87274785	1.54E-12
66.71453606	1.42E-12
67.4906904	2.06E-12
67.65715191	1.66E-12
67.43817002	2.81E-12
71.6137012	1.97E-12
72.55565486	2.56E-12
73.25461655	1.56E-12
76.55316825	1.91E-12
77.43826296	2.76E-12
76.80080651	2.29E-12
78.96128408	1.55E-12
81.88303164	2.59E-12
80.41847106	2.09E-12
79.97755739	1.88E-12
86.74883177	2.82E-12
87.83534283	3.51E-12
88.71332005	4.55E-12
89.46264428	2.37E-12
92.40509391	3.43E-12
92.11488087	2.84E-12
93.14938239	4.47E-12
