10.28759507	4.99E-13
10.92049938	5.36E-13
11.59269706	6.01E-13
12.30566975	6.29E-13
13.06222627	6.40E-13
13.86503733	6.34E-13
14.63645135	5.63E-13
15.45016277	4.72E-13
16.40097112	5.20E-13
17.41134397	6.24E-13
18.48341232	7.18E-13
19.61992924	7.39E-13
20.82515124	7.02E-13
22.10482076	6.84E-13
23.33918856	7.98E-13
24.64299948	9.57E-13
26.16062966	1.12E-12
27.77086876	1.25E-12
29.47931498	1.34E-12
31.29341348	1.47E-12
33.21788966	1.53E-12
34.68570471	1.25E-12
35.24869773	9.89E-13
35.74334082	7.85E-13
36.79968889	6.28E-13
38.53033836	5.17E-13
40.56469467	4.71E-13
43.06337679	5.60E-13
45.71562	6.58E-13
48.53012066	7.50E-13
51.51430538	7.74E-13
54.53539692	8.30E-13
57.73945029	1.03E-12
61.29541434	1.20E-12
64.71208408	1.22E-12
67.57178431	1.00E-12
70.81375332	8.29E-13
72.10289209	7.89E-13
74.49977302	9.94E-13
77.18246813	1.19E-12
81.27309784	1.42E-12
86.26979397	1.44E-12
91.57142631	1.42E-12
97.20713706	1.57E-12
103.1915072	1.78E-12
109.5339502	1.77E-12
116.2648134	1.73E-12
122.7482073	1.82E-12
