0.04176790414		2.61E-11
0.0441241437		2.29E-11
0.04535165015		2.03E-11
0.04661330506		1.78E-11
0.04791005844		1.57E-11
0.0492428867		1.39E-11
0.05061279341		1.22E-11
0.05202081009		1.08E-11
0.05346799692		9.47E-12
0.05495544359		8.35E-12
0.05648427011		7.39E-12
0.05805562764		6.54E-12
0.06008143942		5.83E-12
0.06217794053		5.31E-12
0.06390769246		4.76E-12
0.06568556502		4.27E-12
0.0675128969		3.83E-12
0.06986871368		3.37E-12
0.0723067351		2.99E-12
0.07482982961		2.66E-12
0.07797402653		2.33E-12
0.08014321582		2.01E-12
0.08524709193		1.84E-12
0.09130016895		1.85E-12
0.09738141242		1.63E-12
0.1037253042		1.64E-12
0.1121624809		1.72E-12
0.1193054861		1.78E-12
0.1269033896		1.97E-12
0.1368498834		2.22E-12
0.1445699526		2.50E-12
0.1537768096		2.74E-12
0.165829601		2.68E-12
0.1751844938		2.41E-12
0.181297438		2.20E-12
0.1863410208		1.97E-12
0.1902155744		1.69E-12
0.1995723995		1.53E-12
0.207483047		1.30E-12
0.2166959973		1.20E-12
0.2289204		1.15E-12
0.2369084222		1.02E-12
0.251650309		9.20E-13
0.260789026		8.79E-13
0.2662115628		9.74E-13
0.27739723		8.62E-13
0.2870768184		6.99E-13
0.290245066		6.13E-13
0.2940528056		7.91E-13
0.3011983098		9.39E-13
0.3181897147		1.10E-12
0.3361396504		1.11E-12
0.3492353113		9.75E-13
0.3674932405		8.55E-13
0.3882245204		7.51E-13
0.3962967992		6.51E-13
0.3962967992		5.81E-13
0.4169333652		8.33E-13
0.4453146464		8.95E-13
0.4564488344		7.87E-13
0.4725923856		9.66E-13
0.4879661063		1.10E-12
0.5108001268		1.21E-12
0.5508358604		1.06E-12
0.5739808605		1.23E-12
0.6022153442		1.34E-12
0.6449764025		1.20E-12
0.6813612523		1.39E-12
0.7197986691		1.48E-12
0.7762153891		1.29E-12
0.8650747228		1.35E-12
0.926500442		1.59E-12
0.9734101648		1.64E-12
1.054860638		1.84E-12
1.096315006		2.08E-12
1.139770722		2.35E-12
1.139770722		3.06E-12
1.144471592		2.60E-12
1.155515827		3.34E-12
1.212356386		1.65E-12
1.220701576		2.13E-12
1.220701576		1.84E-12
1.246083392		2.64E-12
1.246083392		2.37E-12
1.25897153		2.94E-12
1.304392962		4.75E-12
1.307379027		3.56E-12
1.310371929		4.10E-12
1.371689834		3.46E-12
1.371689834		3.11E-12
1.381131787		2.69E-12
1.381131787		2.42E-12
1.390638733		2.09E-12
1.40021112		1.82E-12
1.40021112		1.64E-12
1.409849398		1.43E-12
1.416311747		1.22E-12
1.469088396		9.95E-13
1.481231603		1.07E-12
1.606118334		1.16E-12
1.696723779		1.18E-12
1.749917403		8.68E-13
1.766284881		9.98E-13
1.867755218		1.29E-12
1.902857914		1.14E-12
2.036375622		9.94E-13
2.098777371		1.11E-12
2.172012785		1.30E-12
2.186963718		1.41E-12
2.374608338		1.50E-12
2.457468687		1.62E-12
2.560726512		1.24E-12
2.598646466		1.42E-12
2.825303301		1.50E-12
2.957511322		1.41E-12
2.965637716		1.59E-12
3.08177992		1.88E-12
3.21127003		2.16E-12
3.318768737		2.26E-12
3.608471178		2.25E-12
