860.3402901	1.21E-12
921.429835	1.34E-12
953.5825046	1.46E-12
1064.205473	2.04E-12
1147.616272	2.32E-12
1212.356386	2.29E-12
1229.10421	1.65E-12
1229.10421	1.34E-12
1237.564683	1.42E-12
1246.083392	1.21E-12
1246.083392	1.09E-12
1246.083392	9.39E-13
1280.748663	8.23E-13
1325.43952	7.22E-13
1362.312429	6.36E-13
1400.21112	5.45E-13
1439.16413	4.72E-13
1489.382786	4.19E-13
1584.2333	3.75E-13
1720.162787	3.76E-13
1829.710397	4.30E-13
1939.570469	4.76E-13
1959.631286	5.37E-13
2041.970998	4.07E-13
2172.012785	3.63E-13
2358.374594	3.47E-13
2508.566367	3.81E-13
2596.101091	4.36E-13
2668.323021	4.93E-13
2761.432344	5.62E-13
2917.212153	5.90E-13
3081.77992	5.22E-13
3278.041359	4.85E-13
3486.801599	5.35E-13
3608.471178	6.11E-13
3708.856619	6.84E-13
3838.274657	7.74E-13
4082.713043	8.51E-13
4372.61122	9.01E-13
4556.33943	1.01E-12
4683.093981	1.16E-12
4896.634396	1.28E-12
4924.706427	1.58E-12
4926.95913	1.90E-12
5119.911859	1.08E-12
5119.911859	9.42E-13
5445.970597	7.96E-13
5740.052071	9.78E-13
5792.794204	1.12E-12
5832.668592	1.29E-12
5872.817452	1.47E-12
6077.745437	1.70E-12
6170.164573	1.92E-12
6524.20474	3.19E-12
6524.20474	2.26E-12
6554.109839	2.81E-12
6554.109839	2.58E-12
6690.388202	1.98E-12
6782.81106	1.67E-12
7067.810956	1.45E-12
7415.481074	1.29E-12
7869.716211	1.25E-12
8107.163692	1.44E-12
8219.158275	1.66E-12
8332.699982	1.90E-12
8447.810185	2.12E-12
8742.590797	2.40E-12
8893.816271	2.75E-12
8903.99048	3.63E-12
8924.373829	3.20E-12
8924.373829	7.42E-12
8924.373829	5.66E-12
8924.373829	5.08E-12
8924.373829	4.55E-12
8985.804277	4.05E-12
9363.369457	2.26E-12
9363.369457	2.06E-12
9492.717611	2.98E-12
9492.717611	2.67E-12
9558.060222	3.35E-12
9623.852616	4.68E-12
9623.852616	4.20E-12
9623.852616	3.77E-12
9846.448935	5.44E-12
9925.567959	6.85E-12
10097.25605	7.94E-12
10190.0341	5.94E-12
10449.59296	5.03E-12
10449.59296	4.51E-12
10449.59296	3.92E-12
10593.9465	3.63E-12
10593.9465	3.26E-12
10666.86936	2.83E-12
10814.22442	2.38E-12
11039.08254	2.15E-12
11039.08254	1.93E-12
11039.08254	1.73E-12
11039.08254	1.55E-12
11089.68255	1.33E-12
11191.57945	1.16E-12
11191.57945	1.04E-12
11191.57945	8.94E-13
11424.28384	7.95E-13
11661.82681	6.91E-13
12277.5184	5.18E-13
12319.70176	4.88E-13
12376.17176	6.10E-13
13194.47768	7.66E-13
13224.68297	6.94E-13
14131.36817	6.49E-13
14826.49916	8.81E-13
14877.44036	7.73E-13
15879.27339	7.22E-13
16890.53608	6.51E-13
17721.3923	7.52E-13
18593.11886	8.26E-13
20050.41912	7.38E-13
20892.89686	8.68E-13
21036.71199	9.85E-13
22071.52124	1.12E-12
24083.00512	1.10E-12
24130.25316	1.01E-12
25894.35437	1.38E-12
27951.29261	1.28E-12
29644.07504	1.10E-12
29916.45789	9.58E-13
30889.65865	1.41E-12
30889.65865	1.28E-12
32022.40262	1.59E-12
34591.54209	1.67E-12
34710.39243	1.53E-12
36293.12206	1.96E-12
36417.81872	2.30E-12
37688.59382	1.32E-12
37948.02123	1.46E-12
38121.96417	1.66E-12
40088.77095	2.04E-12
41204.01581	2.25E-12
43957.11219	2.04E-12
46141.9941	1.69E-12
46194.7789	2.26E-12
46619.23692	1.95E-12
48578.08224	2.76E-12
49249.15319	3.27E-12
51849.28524	2.14E-12
52027.43009	1.97E-12
52746.15128	2.49E-12
56298.02819	2.76E-12
57429.21324	3.17E-12
58663.55658	3.46E-12
60364.51647	2.59E-12
61338.50615	3.78E-12
63478.87175	2.79E-12
63624.18997	2.36E-12
63915.82515	3.16E-12
67059.88526	4.26E-12
67830.98768	3.60E-12
70842.91336	3.13E-12
72813.71948	3.70E-12
73819.58818	4.38E-12
74327.72135	4.81E-12
77185.62473	5.54E-12
77805.83323	6.41E-12
82571.8279	3.85E-12
82950.31367	3.06E-12
83521.2977	4.36E-12
83808.2619	3.38E-12
84481.68517	4.99E-12
89820.76768	5.58E-12
90067.56941	7.20E-12
90377.02543	6.22E-12
90687.54468	4.94E-12
94498.05046	1.01E-11
94887.79823	8.72E-12
97126.9279	6.90E-12
100516.1062	5.90E-12
101439.6926	5.25E-12
102606.1186	4.69E-12
107653.3788	6.11E-12
109390.3807	7.40E-12
109515.5194	6.45E-12
116091.0862	8.27E-12
120142.006	1.19E-11
122640.0959	1.07E-11
122640.0959	9.47E-12
122640.0959	1.49E-11
123484.2824	1.31E-11
132252.4393	7.93E-12
133712.0085	9.60E-12
139075.671	1.21E-11
139075.671	1.08E-11
139713.1543	9.99E-12
144588.3501	2.27E-11
144588.3501	2.05E-11
145085.1298	1.85E-11
145583.6163	1.60E-11
147594.7483	1.44E-11
153796.3787	1.19E-11
158074.8991	1.08E-11
166992.3284	9.86E-12
170464.5682	1.12E-11
175206.7873	1.20E-11
176412.8138	1.32E-11
