0.03999082933780		3.7195586663658E-29		6.0988184645600E-15
0.04139633671990		3.9594350144751E-29		6.2924041625400E-15
0.04285124170240		3.8840139639810E-29		6.2321857834800E-15
0.04435728040040		3.0535034283164E-29		5.5258514532300E-15
0.04591624994630		2.3826632061927E-29		4.8812531241400E-15
0.04753001063420		1.8531422571058E-29		4.3048138834400E-15
0.04920048813930		1.4477562264711E-29		3.8049391933000E-15
0.05092967581640		1.1276710339853E-29		3.3580813480100E-15
0.05271963707790		8.7671212852492E-30		2.9609325026500E-15
0.05457250785670		6.8444302951787E-30		2.6161862118700E-15
0.05649049915440		5.3767666416547E-30		2.3187855963100E-15
0.05847589967990		4.2544282991620E-30		2.0626265534900E-15
0.06053107858060		4.0528030192289E-30		2.0131574750200E-15
0.06265848826940		3.2562999766183E-30		1.8045220909200E-15
0.06486066735090		2.6415375537995E-30		1.6252807615300E-15
0.06714024365090		2.1476758255767E-30		1.4654950786600E-15
0.06949993735200		1.7727164205974E-30		1.3314339715500E-15
0.07194256423990		1.4841327020686E-30		1.2182498520700E-15
0.07447103906290		1.2622204805410E-30		1.1234858613000E-15
0.07708837901040		1.0938576082377E-30		1.0458764784800E-15
0.07979770731320		9.6413266484157E-31		9.8190257400700E-16
0.08260225697040		7.3658157128108E-31		8.5824330541000E-16
0.08550537460700		8.2255704038886E-31		9.0694930420000E-16
0.08851052446800		7.9887085810029E-31		8.9379575860500E-16
0.09162129255160		9.0734119735947E-31		9.5254459074600E-16
0.09484139088860		8.8252658518413E-31		9.3942886116200E-16
0.09817466197190		7.5342519446222E-31		8.6800068805400E-16
0.10162508334200		7.6965271264039E-31		8.7729853108300E-16
0.10519677233200		1.0334191505507E-30		1.0165722554500E-15
0.10889399098300		1.1692115848060E-30		1.0813008761700E-15
0.11272115112700		1.1915179671513E-30		1.0915667488300E-15
0.11668281965600		1.3323204895603E-30		1.1542618808400E-15
0.12078372396700		1.5535371028369E-30		1.2464096849900E-15
0.12502875760300		1.7538139364203E-30		1.3243164034400E-15
0.12942298609700		1.9371255409328E-30		1.3918065745400E-15
0.13397165301400		2.5080767077403E-30		1.5836908498000E-15
0.13868018620600		3.1236015932171E-30		1.7673713795400E-15
0.14355420429200		4.0660233730630E-30		2.0164382889300E-15
0.14859952336200		4.8627454557092E-30		2.2051633625900E-15
0.15382216391600		5.9964429516266E-30		2.4487635556800E-15
0.15922835804800		6.1816542319062E-30		2.4862932715000E-15
0.16482455688700		6.1843299528574E-30		2.4868313076800E-15
0.17061743828700		6.3650245306451E-30		2.5229000239100E-15
0.17661391480500		4.9934785977933E-30		2.2346092718400E-15
0.18282114194100		4.9100186838334E-30		2.2158561965600E-15
0.18924652668200		3.1283474028454E-30		1.7687134880600E-15
0.19589773633900		3.0635578126435E-30		1.7503022060900E-15
0.20278270769700		3.0039567272462E-30		1.7331926399700E-15
0.20990965648500		2.4753916400176E-30		1.5733377387000E-15
0.21728708717700		2.1229899053404E-30		1.4570483538100E-15
0.22492380314800		2.2565941023172E-30		1.5021964260100E-15
0.23282891717000		2.1165833230148E-30		1.4548482130500E-15
0.24101186229200		1.9320507809695E-30		1.3899822952000E-15
0.24948240309500		1.3610739740855E-30		1.1666507506900E-15
0.25825064734100		2.1856237131621E-30		1.4783855089800E-15
0.26732705804100		2.3639277812605E-30		1.5375070020200E-15
0.27672246593200		2.1620797916543E-30		1.4704012349200E-15
0.28644808240800		1.8645057489562E-30		1.3654690582200E-15
0.29651551289400		1.4456053622449E-30		1.2023332991500E-15
0.30693677069700		3.6663575399884E-30		1.9147734957400E-15
0.31772429134100		3.9233492917696E-30		1.9807446306300E-15
0.32889094740700		4.2054013252840E-30		2.0507075182200E-15
0.34045006388800		2.5757458386785E-30		1.6049130315000E-15
0.35241543409900		4.1115553660377E-30		2.0276970597300E-15
0.36480133612700		3.6866970383546E-30		1.9200773521800E-15
0.37762254987700		2.3376206811838E-30		1.5289279516000E-15
0.39089437470000		1.5219484167616E-30		1.2336727348700E-15
0.40463264765900		2.7863024954119E-30		1.6692221228500E-15
0.41885376241900		4.0927141336614E-30		2.0230457566900E-15
0.43357468881300		5.5485018354047E-30		2.3555258086900E-15
0.44881299309300		3.5383217391443E-30		1.8810427265600E-15
0.46458685888800		6.7258506737157E-30		2.5934245070400E-15
0.48091510890500		7.4414825901519E-30		2.7279080978200E-15
0.49781722738900		1.2908524692285E-29		3.5928435385200E-15
0.51531338337500		1.0790412544455E-29		3.2848763362500E-15
