0.108598987	3.62E-15
0.170200067	2.66E-15
0.184523608	3.50E-15
0.186568035	4.25E-15
0.188635114	5.28E-15
0.197135003	1.12E-14
0.203013327	1.69E-14
0.206017897	2.03E-14
0.214511735	2.54E-14
0.233420161	2.37E-14
0.54446319	8.68E-15
0.645626255	5.86E-15
0.692290053	4.85E-15
0.890333	3.44E-15
0.949438259	3.21E-15
1.0509882	2.86E-15
1.20988295	2.30E-15
1.363777843	1.93E-15
1.8055491	1.25E-15
1.964701664	2.05E-15
1.986469559	2.49E-15
2.008478631	3.01E-15
2.064574071	6.21E-15
2.06078611	4.57E-15
2.098980581	7.62E-15
2.287356042	1.43E-14
2.671488745	1.36E-14
2.953607353	1.24E-14
3.549014567	1.06E-14
4.743738231	8.13E-15
5.3845781	7.30E-15
5.5553322	7.12E-15
11.75196587	3.66E-15
13.07279449	3.36E-15
13.71212424	3.21E-15
17.47355888	1.47E-15
18.57660621	1.21E-15
19.65280665	1.60E-15
20.16463125	2.22E-15
21.46381872	4.74E-1
23.16781522	6.38E-15
25.30273639	8.56E-15
27.83813279	1.22E-14
30.20308686	1.67E-14
32.62484376	2.29E-14
44.74320372	7.21E-14
47.80120945	9.09E-14
52.01471162	1.25E-13
61.2985175	2.91E-13
64.60068457	3.57E-13
69.2698151	5.15E-13
