1		227500000
2		326300000
3		115400000
4		53790000
5		29430000
6		17860000
7		11650000
8		8048000
9		5785000
10		4306000
11		3291000
12		19440000
13		15830000
14		13060000
15		10900000
16		9178000
17		7794000
18		6671000
19		5753000
20		4996000
21		4367000
22		3839000
23		3394000
24		3015000
25		2690000
26		2411000
27		2168000
28		1957000
29		1772000
30		1610000
31		1467000
32		1340000
33		1227000
34		1126000
35		1036000
36		955500
37		882900
38		817400
39		758200
40		704500
41		655700
42		611400
43		570900
44		533800
45		499900
46		468800
47		440100
48		413800
49		389500
50		367000
51		346200
52		326900
53		309100
54		292500
55		277000
56		262600
57		249200
58		236700
59		225000
60		214000
61		203700
62		194100
63		185100
64		176600
65		168600
66		161100
67		154100
68		147400
69		141100
70		135200
71		129600
72		124300
73		119200
74		114500
75		110000
76		105700
77		101600
78		97770
79		94100
80		90610
81		87290
82		84130
83		81120
84		78250
85		75510
86		72890
87		70400
88		68020
89		65740
90		63560
91		61480
92		59480
93		57570
94		55740
95		53990
96		52310
97		50700
98		49150
99		47670
100		46240
101		44870
102		43550
103		42290
104		41070
105		39900
106		38770
107		37680
108		36640
109		35630
110		34660
111		33720
112		32820
113		31950
114		31110
115		30300
116		29510
117		28760
118		28030
119		27320
120		26640
121		25970
122		25340
123		24720
124		24120
125		23540
126		22980
127		22430
128		21910
129		21400
130		20900
131		20420
132		19960
133		19510
134		19070
135		18650
136		18240
137		17840
138		17450
139		17070
140		16710
141		16350
142		16000
143		15670
144		15340
145		15020
146		14710
147		14410
148		14120
149		13840
150		13560
151		13290
152		13030
153		12770
154		12520
155		12280
156		12040
157		11810
158		11590
159		11370
160		11160
161		10950
162		10750
163		10550
164		10360
165		10170
166		9986
167		9807
168		9632
169		9461
170		9294
171		9132
172		8973
173		8818
174		8666
175		8518
176		8373
177		8231
178		8093
179		7958
180		7826
181		7697
182		7570
183		7447
184		7326
185		7207
186		7092
187		6979
188		6868
189		6759
190		6653
191		6549
192		6448
193		6348
194		6251
195		6155
196		6062
197		5970
198		5880
199		5792
200		5706
201		5622
202		5539
203		5458
204		5378
205		5300
206		5224
207		5149
208		5075
209		5003
210		4933
211		4863
212		4795
213		4728
214		4663
215		4599
216		4536
217		4474
218		4413
219		4353
220		4295
221		4237
222		4181
223		4126
224		4071
225		4018
226		3965
227		3914
228		3863
229		3813
230		3764
231		3716
232		3669
233		3623
234		3577
235		3532
236		3488
237		3445
238		3403
239		3361
240		3320
241		3279
242		3239
243		3200
244		3162
245		3124
246		3087
247		3050
248		3014
249		2979
250		2944
251		2909
252		2876
253		2843
254		2810
255		2778
256		2746
257		2715
258		2684
259		2654
260		2624
261		2595
262		2566
263		2538
264		2510
265		2482
266		2455
267		2428
268		2402
269		2376
270		2350
271		2325
272		2301
273		2276
274		2252
275		2228
276		2205
277		2182
278		2159
279		2137
280		2115
281		2093
282		2072
283		2050
284		2030
285		2009
286		1989
287		1969
288		1949
289		1930
290		1911
291		1892
292		1873
293		1855
294		1837
295		1819
296		1801
297		1784
298		1767
299		1750
300		1733
301		1717
302		1700
303		1684
304		1668
305		1653
306		1637
307		1622
308		1607
309		1592
310		1578
311		1563
312		1549
313		1535
314		1521
315		1507
316		1494
317		1480
318		1467
319		1454
320		1441
321		1428
322		1416
323		1403
324		1391
325		1379
326		1367
327		1355
328		1343
329		1332
330		1321
331		1309
332		1298
333		1287
334		1276
335		1266
336		1255
337		1245
338		1234
339		1224
340		1214
341		1204
342		1194
343		1184
344		1175
345		1165
346		1156
347		1146
348		1137
349		1128
350		1119
351		1110
352		1101
353		1092
354		1084
355		1075
356		1067
357		1059
358		1050
359		1042
360		1034
361		1026
362		1018
363		1010
364		1003
365		995.2
366		987.6
367		980.2
368		972.8
369		965.5
370		958.2
371		951.1
372		944
373		937
374		930.1
375		923.3
376		916.5
377		909.8
378		903.1
379		896.6
380		890.1
381		883.6
382		877.3
383		871
384		864.7
385		858.6
386		852.4
387		846.4
388		840.4
389		834.5
390		828.6
391		822.8
392		817.1
393		811.4
394		805.7
395		800.2
396		794.6
397		789.2
398		783.8
399		778.4
400		773.1
401		767.8
402		762.6
403		757.5
404		752.4
405		747.3
406		742.3
407		737.4
408		732.5
409		727.6
410		722.8
411		718
412		713.3
413		708.6
414		704
415		699.4
416		694.8
417		690.3
418		685.9
419		681.5
420		677.1
421		672.7
422		668.4
423		664.2
424		660
425		655.8
426		651.6
427		647.5
428		643.5
429		639.4
430		635.4
431		631.5
432		627.6
433		623.7
434		619.8
435		616
436		612.2
437		608.5
438		604.8
439		601.1
440		597.5
441		593.8
442		590.3
443		586.7
444		583.2
445		579.7
446		576.2
447		572.8
448		569.4
449		566.1
450		562.7
451		559.4
452		556.1
453		552.9
454		549.6
455		546.4
456		543.3
457		540.1
458		537
