1		3724
2		2669
3		2349
4		3001
5		2436
6		2892
7		55481
8		2579
9		2561
10		3104
11		2529
12		2700
13		2218
14		2811
15		2873
16		2345
17		2687
18		2548
19		2925
20		2509
21		2643
22		2639
23		2534
24		2326
25		2752
26		2634
27		2887
28		2668
29		2863
30		2648
31		2358
32		2447
33		2714
34		2629
35		2838
36		2502
37		2364
38		2572
39		2755
40		2558
41		2692
42		2660
43		2593
44		2622
45		2478
46		2546
47		2826
48		2516
49		2389
50		2584
51		2298
52		2509
53		2798
54		2498
55		2906
56		2437
57		2656
58		2592
59		2628
60		2460
61		2957
62		2497
63		2535
64		2798
65		2337
66		2808
67		2731
68		2504
69		2502
70		2321
71		2562
72		2209
73		2358
74		2828
75		2626
76		2526
77		2817
78		2351
79		2547
80		2888
81		2334
82		2637
83		2950
84		2823
85		3242
86		2584
87		50170
88		2447
89		2530
90		2876

