1		25.9848		1.16436e-07
2		21.3333		7.15784e-09
3		23.3725		4.08397e-09
4		23.5921		2.69629e-07
5		21.3752		7.94154e-08
6		27.3965		3.12603e-07
7		22.7596		7.06634e-07
8		21.232		5.97632e-09
9		27.4752		1.04215e-07
10		23.4585		1.36526e-07
11		22.6187		2.53741e-07
12		21.9128		7.78302e-09
13		21.2095		3.09386e-09
14		20.9927		1.90799e-08
15		22.2333		3.30795e-08
16		25.5812		4.70308e-08
17		21.8145		2.43607e-07
18		28.5976		3.59506e-07
19		24.8683		8.23056e-08
20		22.8156		5.13468e-08
21		26.1402		1.80522e-06
22		19.0476		2.9171e-07
23		23.3956		3.53203e-08
24		23.2729		1.09827e-07
25		21.1813		2.17425e-07
26		24.8483		7.46634e-08
27		24.7914		7.58214e-08
28		19.4793		3.06103e-09
29		22.9634		2.59739e-09
30		27.1635		6.08891e-07
31		26.1154		1.91313e-07
32		22.7803		1.38505e-08
33		25.4481		2.18865e-10
34		23.6379		2.55013e-07
35		23.3335		1.48329e-07
36		24.2385		6.49107e-09
37		23.7562		2.02257e-08
38		24.4781		1.96158e-09
39		24.025		9.95386e-08
40		24.9345		3.41281e-09
41		26.8732		1.0556e-07
42		25.2945		7.83301e-08
43		24.7109		3.75615e-08
44		27.6173		3.47615e-06
45		24.8438		3.02899e-10
46		24.0347		2.84714e-07
47		24.45		1.89519e-07
48		26.4638		1.5934e-07
49		24.2592		1.10778e-07
50		24.2289		4.47116e-08
51		21.6625		1.04995e-07
52		20.6923		9.84928e-08
53		24.628		3.82885e-07
54		24.5538		6.26498e-09
55		27.3113		1.61357e-08
56		22.1248		4.43898e-08
57		27.135		1.15069e-07
58		24.0006		1.25388e-07
59		28.6932		6.03879e-09
60		20.1677		3.28224e-08
61		22.4237		5.28373e-09
62		24.8317		5.83981e-09
63		25.2443		2.12972e-11
64		23.8071		6.75446e-10
65		25.5438		2.75075e-07
66		29.8386		1.67092e-08
67		24.9183		3.47243e-07
68		22.723		3.54311e-09
69		21.2764		3.43702e-09
70		21.8061		9.94168e-08
71		24.1433		7.00477e-08
72		22.1144		8.7699e-08
73		24.5297		2.67314e-08
74		25.2706		5.2465e-09
75		22.0372		1.62677e-07
76		22.0395		3.22556e-08
77		22.2118		1.66504e-07
78		23.4642		4.12002e-07
79		22.0776		3.86575e-07
80		25.424		1.97379e-07
81		25.6124		1.45013e-07
82		25.2374		3.42011e-10
83		24.0207		1.92627e-07
84		25.2808		1.68244e-08
85		25.6877		9.83036e-10
86		24.5505		4.49898e-07
87		22.5619		1.95363e-07
88		28.3971		3.6744e-07
89		26.489		2.2811e-08
90		26.4571		2.59061e-07
91		23.3716		3.28405e-08
92		23.997		4.42329e-09
93		25.9509		2.65849e-08
94		23.7344		2.43552e-08
95		23.1898		4.16254e-11
96		21.8587		1.30036e-08
97		28.6943		1.57684e-08
98		22.5158		1.06596e-06
99		19.8163		1.23715e-10
100		23.344		1.38369e-08
101		22.8648		6.76243e-09
102		22.5976		1.41744e-10
103		21.7897		6.80118e-09
104		29.1187		4.94137e-09
105		23.1335		7.21631e-08
106		21.6523		1.83775e-09
107		22.4731		5.75497e-09
108		22.6193		7.67629e-11
109		25.0021		1.04684e-07
110		25.4889		4.37512e-09
111		29.837		1.90242e-08
112		22.2607		1.16401e-07
113		22.3109		1.96809e-09
114		25.5179		4.57912e-08
115		23.8274		3.99005e-08
116		22.3186		2.41603e-07
117		25.4356		2.20485e-07
118		22.2048		3.93369e-08
119		25.003		2.70395e-09
