1		54.7072		6.06959		46.1414		25.8291		20.5597		5.43537e-06		54.1662		21.1594		15.0898		24.982
2		53.7481		5.90178		45.3526		25.3133		20.244		2.7054e-06		48.0796		20.6554		14.7537		24.6971
3		54.1256		5.96577		45.7178		25.5274		20.3856		7.86943e-06		51.4807		20.8625		14.8968		24.8552
4		55.3497		6.16927		46.7244		26.1632		20.7482		3.00414e-06		58.7465		21.4765		15.3073		25.2479
5		54.6734		6.0747		46.1748		25.8424		20.5574		3.25887e-06		52.9593		21.1808		15.1061		24.994
6		55.3329		6.13436		46.7473		26.1795		20.7931		5.29269e-06		57.2076		21.4953		15.361		25.252
7		52.891		5.78438		44.6061		24.8771		19.96		3.83661e-08		45.2099		20.235		14.4506		24.3711
8		54.2288		5.92818		45.7065		25.5134		20.4231		3.82634e-10		46.7102		20.8275		14.8993		24.879
9		57.0494		6.52825		48.3836		27.1462		21.2976		1.28852e-07		76.3357		22.4273		15.899		25.9563
10		54.3324		6.0091		45.8827		25.6511		20.4314		2.37638e-07		52.8252		20.993		14.9839		24.8896
11		53.9805		5.94595		45.5466		25.4392		20.3282		1.58843e-06		48.1388		20.7811		14.8351		24.7655
12		55.9964		6.28839		47.2593		26.4721		20.9556		1.50142e-08		63.2299		21.7193		15.4309		25.54
13		58.5316		6.84722		49.7099		28.0092		21.7535		6.04791e-07		251.154		23.2502		16.403		26.4597
14		53.3452		5.84499		44.9765		25.117		20.1274		2.03689e-07		47.3478		20.4776		14.6326		24.4989
15		54.538		6.00479		46.0627		25.7261		20.5471		4.85145e-08		50.663		21.0251		15.0203		25.0376
16		55.8229		6.20265		47.1429		26.3849		20.9359		1.49218e-06		58.3033		21.6535		15.4508		25.4895
17		54.4147		6.03798		45.9145		25.6924		20.4736		1.09066e-07		52.196		21.0224		14.9844		24.8921
18		53.7798		5.88119		45.3118		25.2817		20.2783		2.0839e-08		46.6966		20.6203		14.7391		24.6916
19		54.1074		5.97085		45.6362		25.4977		20.4022		1.75191e-10		48.4152		20.7818		14.8109		24.8545
20		54.6079		6.04558		46.0384		25.7917		20.5314		1.35789e-06		54.6458		21.1455		15.0999		24.893
21		53.9306		5.97477		45.5408		25.4657		20.3212		1.42625e-08		51.6226		20.8126		14.8379		24.7282
22		55.6482		6.18351		46.9488		26.3006		20.9259		1.56637e-07		57.9653		21.5557		15.3722		25.3931
23		53.8278		5.91465		45.3927		25.3861		20.2672		5.59207e-06		51.8159		20.7806		14.866		24.612
24		53.5144		5.80259		45.0977		25.1354		20.1817		1.25568e-05		44.6765		20.4654		14.6628		24.6323
25		52.148		5.62397		43.8461		24.4467		19.7356		5.15476e-07		40.6094		19.8309		14.207		24.0152
26		54.1778		5.9654		45.763		25.5685		20.4108		3.7953e-06		49.9945		20.8925		14.9271		24.8705
27		53.9502		5.93739		45.5583		25.4395		20.3097		5.36075e-06		48.7504		20.7806		14.8433		24.7777
28		56.0109		6.2915		47.3224		26.5293		21.0071		5.97544e-06		63.1475		21.7996		15.5081		25.5228
29		55.6055		6.23271		46.9481		26.3122		20.8392		6.82011e-07		62.5314		21.6218		15.389		25.3264
30		54.5832		6.04155		46.0599		25.7469		20.528		8.21441e-08		51.1429		21.0287		14.9872		25.0311
31		54.0356		5.89221		45.5879		25.4038		20.3763		1.54644e-06		48.1577		20.6842		14.792		24.9037
32		54.7302		6.08445		46.1658		25.8297		20.5316		5.17577e-10		55.7187		21.1665		15.082		24.9994
33		54.0238		5.92377		45.5798		25.4454		20.3661		1.58873e-07		47.8015		20.775		14.8512		24.8048
34		54.6671		6.06563		46.1801		25.8361		20.5786		3.30032e-06		51.5529		21.1371		15.0715		25.043
35		55.653		6.26822		47.0341		26.3737		20.8479		3.03522e-07		64.0392		21.6794		15.4112		25.3547
36		55.4749		6.21253		46.8339		26.2389		20.7867		4.42551e-06		61.2229		21.5508		15.3383		25.283
37		55.9894		6.34282		47.3808		26.5739		20.9102		2.20906e-06		71.0694		21.9068		15.564		25.474
38		56.0924		6.34647		47.3476		26.5659		20.9545		2.32153e-06		67.5748		21.873		15.5266		25.4745
39		54.9783		6.14522		46.3697		26.0191		20.6305		2.50818e-07		58.2447		21.3836		15.2384		24.9861
