1		38.3954		0.000196466
2		37.4104		1.62331e-07
3		37.7888		1.4376e-06
4		37.8887		2.64448e-07
5		38.1414		4.26246e-10
6		38.2573		0.0220897
7		37.8055		1.23585e-05
8		38.4168		0.56852
9		37.5218		1.3707e-05
10		38.1033		4.22222e-05
11		37.81		0.00014658
12		38.8957		0.664146
13		37.4095		1.44496e-05
14		37.9788		5.37096e-06
15		37.3617		0.002302
16		39.447		0.275063
17		38.2865		0.000161565
18		37.3182		3.47084e-06
19		38.2327		3.40744e-05
20		36.3156		4.05298e-05
21		37.2821		2.151e-07
22		38.0926		0.865172
23		37.638		0.000143706
24		38.6103		0.513578
25		38.9251		0.956768
26		37.743		1.50762e-05
27		39.2255		1.11887
28		38.0717		2.83284e-06
29		37.6827		0.690258
30		37.4411		7.9642e-06
31		38.1376		0.444975
32		39.0849		0.761593
33		38.0808		0.685135
34		38.5641		0.145385
35		37.253		9.36614e-06
36		39.0976		1.2301
37		37.6609		9.31147e-07
38		37.846		1.12134e-05
39		38.0725		1.0989e-08
40		37.3395		1.42586e-06
41		37.7892		1.37253e-06
42		37.9095		0.215412
43		38.1694		4.611e-05
44		38.1088		0.515824
45		38.9355		1.22624
46		38.1846		0.542622
47		38.0396		0.372248
48		38.3437		0.686714
49		37.7503		0.11683
50		37.8222		2.85989e-05
51		38.4005		0.614735
52		37.4236		1.01342e-06
53		37.6374		0.17954
54		38.1137		0.000677198
55		38.3775		0.375642
56		37.7099		0.000398425
57		37.5862		6.10098e-06
58		38.0482		4.67743e-06
59		38.1536		0.602793
60		38.0315		0.719493
61		38.5272		0.215821
62		37.3988		3.33649e-05
63		38.2336		0.123849
64		37.6868		0.000507773
65		37.5238		3.52209e-07
66		37.4601		3.43306e-07
67		36.6583		2.20753e-07
68		38.9252		0.773951
69		38.0078		0.147603
70		38.0556		7.64605e-06
71		37.4071		1.04909e-06
72		38.7854		0.803942
73		37.4352		5.65992e-06
74		38.0754		0.546087
75		37.0502		7.28662e-10
76		38.2037		0.305356
77		37.2497		5.03498e-07
78		37.9797		7.58142e-05
79		37.7889		1.4144e-05
80		37.525		0.000303318
81		36.9876		5.1392e-08
82		38.3373		2.102e-06
83		37.6046		0.45816
84		38.2527		0.175453
85		37.7685		0.000106278
86		37.2383		9.88234e-05
87		38.1165		0.570624
88		38.7542		0.712218
89		38.1546		0.118211
90		38.3804		0.286917
91		38.6977		0.213384
92		38.0795		0.000115098
93		37.9496		1.4044e-06
94		37.1766		1.05608e-06
95		37.935		0.000131338
96		38.3013		1.17556
97		38.2721		0.758997
98		37.4007		0.00780185
99		38.3444		0.759829
100		38.1983		0.139258
101		38.2515		0.191099
102		37.2271		1.28102e-05
103		36.6441		1.54037e-06
104		39.1932		0.812467
105		37.7904		0.00010382
106		37.5208		0.000207104
107		37.8365		0.535397
108		37.4021		1.60607e-07
109		38.4237		0.574383
110		37.3932		0.000279058
111		38.5141		0.514144
112		37.9669		0.788691
113		38.5624		0.0669004
114		37.7319		0.000610573
115		39.5964		1.55193
116		36.6604		1.16171e-06
117		36.8247		6.51001e-08
118		38.0327		2.17932e-05
119		36.7844		2.66147e-05
120		38.7903		0.490087
121		38.3279		0.249069
122		38.4944		0.450752
123		38.2295		0.709157
124		37.542		6.09153e-06
125		37.5801		2.5259e-06
126		38.0415		0.000866815
127		38.4218		0.0100299
128		37.6861		7.13186e-05
129		37.5838		0.000117725
130		37.5923		4.53241e-06
131		39.2031		1.47604
132		37.6948		2.09566e-08
133		37.9599		1.0856e-05
134		37.3651		3.72923e-05
135		38.2405		0.360549
136		39.0686		1.47443
137		38.6195		1.05866
138		38.3712		0.640563
139		37.7149		0.394372
140		38.1665		0.3149
141		37.0883		1.973e-07
142		37.6797		0.494444
143		37.8168		5.66565e-06
144		37.1511		4.0972e-07
145		37.3789		0.000282242
146		37.3857		0.521915
147		37.3857		0.521915
148		38.6589		0.23417
149		38.196		9.80498e-05
150		38.5963		0.352765
151		37.8418		1.43963e-05
152		38.3159		3.66607e-05
153		37.0445		2.61335e-05
154		38.0629		0.104765
155		38.0346		1.06464
156		36.881		0.000143252
157		38.2471		0.773209
158		37.7953		0.000566375
159		37.7804		0.35803
160		38.824		0.852908
161		38.1056		0.520466
162		38.2077		1.42615e-05
163		37.9021		0.000562346
164		38.7933		0.948972
165		38.0786		0.852423
166		37.773		2.74898e-05
167		37.7058		0.34811
168		38.5713		0.296825
169		38.3944		0.00026381
170		37.8445		4.21733e-08
171		37.3891		1.30092e-05
172		38.0804		0.00040786
173		37.7575		0.00215178
174		38.3376		5.80647e-06
175		38.1863		0.357927
176		38.399		0.0981241
177		38.3393		0.717991
178		38.1184		0.169967
179		39.0691		1.11714
180		38.2045		0.000126092
181		37.3596		2.44192e-07
182		38.3616		0.00012091
183		38.3166		0.387259
184		37.3786		8.17519e-05
185		38.2937		4.75618e-05
186		38.1645		0.000108923
187		38.2098		0.104117
188		39.2687		1.11789
189		38.0127		0.706362
190		36.8906		4.52015e-05
191		38.0637		0.872819
192		37.3055		6.60513e-06
193		37.8657		0.000956402
194		37.4383		0.0119951
195		37.4169		1.48658e-05
196		37.5754		1.42624e-06
197		38.5906		0.759918
198		38.1694		0.716318
199		38.4995		4.97191e-05
200		37.6511		0.368905
201		37.5623		7.25315e-06
202		38.0412		0.354917
203		37.428		0.000329284
204		37.9739		0.0674314
205		37.269		6.62495e-08
206		37.7575		0.523512
207		38.1293		0.000102331
208		38.1353		0.187398
209		38.0132		3.18663e-05
210		37.5941		0.207446
211		38.4024		0.265186
212		37.9521		1.26959e-09
213		37.8967		0.055129
214		38.2048		0.000560059
215		37.4713		3.09013e-05
216		38.6843		1.04088
217		38.3689		1.91368e-05
218		38.2165		0.176139
219		37.5917		1.9913e-07
220		38.6461		1.34883
221		38.8902		0.318798
222		37.8777		0.277513
223		38.3416		3.69059e-05
224		37.5688		0.00048896
225		38.0578		0.0523417
226		37.5967		3.82936e-07
227		37.5967		3.82936e-07
228		37.9994		0.539883
229		38.1145		6.25841e-05
230		38.6298		0.778346
231		37.7915		4.75077e-07
232		38.4041		0.214861
233		37.9392		0.630632
234		37.1558		1.10929e-06
235		36.6147		9.33027e-06
236		38.1041		1.09601e-05
237		37.1233		9.52191e-08
238		37.5821		6.36019e-07
239		38.3385		0.000118318
240		37.7738		5.02052e-07
241		37.8457		0.000377517
242		37.7271		4.60552e-06
243		38.6525		0.350175
244		37.2823		2.5641e-05
245		38.4349		0.552918
246		39.1182		0.413444
247		37.8277		4.7034e-05
248		37.4983		0.000181117
249		37.5231		0.000500351
250		38.8191		3.00428e-05
251		37.7003		0.00175642
252		37.9885		0.52193
253		37.9688		0.000894275
254		37.7413		0.000245102
255		37.5334		2.93165e-05
256		37.7513		0.446089
257		37.9292		0.435241
258		37.1393		2.86639e-07
259		38.4588		0.600713
260		37.207		0.000224762
261		38.0852		0.686838
262		37.2595		0.63634
263		36.4096		4.0999e-07
264		37.9861		0.634493
265		37.2585		4.46751e-08
266		37.9534		9.66281e-05
267		37.7495		0.204773
268		38.2038		0.926199
269		37.8107		0.0441183
270		37.6651		5.81445e-05
271		38.6695		0.167858
272		38.9585		1.1081
273		37.5534		8.1168e-05
274		37.5591		1.15491e-05
275		38.787		0.65893
276		38.3111		0.610741
277		38.6519		0.466745
278		38.0575		0.567503
279		37.5768		7.47635e-05
280		38.3678		0.000156117
281		37.9276		0.0461346
282		36.797		3.02795e-06
283		38.709		0.308002
284		37.3808		0.000413642
285		37.3215		1.24504e-06
286		38.5812		0.787133
287		38.2426		0.375405
288		38.284		0.400285
289		38.2738		1.46465e-07
290		37.626		0.000557829
291		38.4664		0.57337
292		37.438		2.1015e-05
293		38.1825		6.36466e-08
294		37.9481		0.232209
295		37.9414		6.45341e-06
296		38.2392		0.0156424
297		37.5346		0.758698
298		38.6085		0.462192
299		38.7103		0.648781
300		37.1707		0.280001
301		38.6312		0.674786
302		38.2846		0.586583
303		38.1539		5.23473e-05
304		38.5224		0.774644
305		38.9565		0.70745
306		38.4171		3.51918e-06
307		38.2806		0.365181
308		38.6071		0.42416
309		37.9832		0.368886
310		38.2868		0.000106577
311		38.0925		0.310252
312		38.4456		0.191332
313		36.8741		1.0867e-10
314		38.0382		0.000106806
315		37.7641		0.330381
316		38.1905		0.0967641
317		38.1753		0.465559
318		38.1589		1.88843e-08
319		37.5436		2.88711e-05
320		38.1442		0.708413
321		37.9226		0.191528
322		37.7944		2.31738e-07
323		37.2639		9.35895e-06
324		38.3816		0.0540604
325		37.5184		2.51201e-06
326		37.7999		1.22691e-07
327		37.9073		3.75292e-06
328		37.6869		2.20643e-06
329		38.2065		0.39182
330		37.237		2.95394e-05
331		37.2391		0.423985
332		37.8968		9.84242e-06
333		38.3997		0.389209
334		37.2565		3.6934e-05
335		38.4655		0.448823
336		37.7188		2.96885e-06
337		37.4497		1.09214e-05
338		38.5821		0.324142
339		38.0345		7.44054e-05
340		38.4759		8.98783e-06
341		38.2768		0.436785
342		38.1869		0.0541327
343		37.4338		9.84177e-06
344		38.3368		0.188725
345		37.7301		0.000389646
346		37.9122		7.9346e-05
347		38.1432		1.51046e-05
348		37.4778		3.36923e-06
349		37.573		0.000416145
350		37.2724		4.90999e-06
351		37.7116		2.00511e-05
352		39.1579		0.765002
353		37.7179		3.93833e-05
354		38.3376		4.41438e-05
355		37.7128		3.60184e-05
356		37.9352		0.001693
357		37.965		0.181678
358		38.2139		0.608559
359		38.369		0.494583
360		38.3928		1.69143e-07
361		37.3397		6.16858e-06
362		37.7564		9.64996e-06
363		37.6492		0.0187111
364		38.4104		0.175205
365		37.5955		0.0152492
366		36.3146		2.23321e-07
367		38.1753		1.03303e-05
368		37.2267		6.95411e-05
369		37.4532		3.03907e-05
370		38.6133		0.802915
371		38.5186		0.697725
372		37.9919		0.242294
